0.999999	0.000000
0.999969	0.007854
0.999876	0.015707
0.999722	0.023560
0.999506	0.031411
0.999228	0.039260
0.998889	0.047106
0.998488	0.054950
0.998026	0.062790
0.997502	0.070627
0.996917	0.078459
0.996270	0.086286
0.995561	0.094108
0.994792	0.101924
0.993960	0.109734
0.993068	0.117537
0.992114	0.125333
0.991099	0.133121
0.990023	0.140901
0.988886	0.148672
0.987688	0.156434
0.986429	0.164187
0.985109	0.171929
0.983728	0.179661
0.982287	0.187381
0.980785	0.195090
0.979222	0.202787
0.977599	0.210472
0.975916	0.218143
0.974173	0.225801
0.972369	0.233445
0.970506	0.241075
0.968583	0.248690
0.966599	0.256289
0.964557	0.263873
0.962455	0.271440
0.960293	0.278991
0.958072	0.286524
0.955792	0.294040
0.953454	0.301538
0.951056	0.309017
0.948600	0.316477
0.946085	0.323917
0.943512	0.331338
0.940880	0.338738
0.938191	0.346117
0.935443	0.353475
0.932638	0.360811
0.929776	0.368124
0.926856	0.375415
0.923879	0.382683
0.920845	0.389927
0.917754	0.397148
0.914607	0.404343
0.911403	0.411514
0.908143	0.418659
0.904827	0.425779
0.901455	0.432872
0.898027	0.439939
0.894544	0.446978
0.891006	0.453990
0.887413	0.460974
0.883765	0.467929
0.880063	0.474856
0.876306	0.481753
0.872495	0.488621
0.868631	0.495458
0.864713	0.502265
0.860742	0.509041
0.856717	0.515785
0.852640	0.522498
0.848510	0.529179
0.844327	0.535826
0.840093	0.542441
0.835807	0.549022
0.831469	0.555570
0.827080	0.562083
0.822640	0.568561
0.818149	0.575005
0.813608	0.581413
0.809017	0.587785
0.804375	0.594121
0.799684	0.600420
0.794944	0.606682
0.790155	0.612907
0.785316	0.619093
0.780430	0.625242
0.775495	0.631352
0.770513	0.637423
0.765483	0.643455
0.760406	0.649448
0.755281	0.655400
0.750111	0.661311
0.744894	0.667182
0.739631	0.673012
0.734322	0.678800
0.728968	0.684547
0.723569	0.690251
0.718126	0.695912
0.712638	0.701531
0.707106	0.707106
0.701531	0.712638
0.695912	0.718126
0.690251	0.723569
0.684547	0.728968
0.678800	0.734322
0.673012	0.739631
0.667182	0.744894
0.661311	0.750111
0.655400	0.755281
0.649448	0.760406
0.643455	0.765483
0.637423	0.770513
0.631352	0.775495
0.625242	0.780430
0.619093	0.785316
0.612907	0.790155
0.606682	0.794944
0.600420	0.799684
0.594121	0.804375
0.587785	0.809017
0.581413	0.813608
0.575005	0.818149
0.568561	0.822640
0.562083	0.827080
0.555570	0.831469
0.549022	0.835807
0.542441	0.840093
0.535826	0.844327
0.529179	0.848510
0.522498	0.852640
0.515785	0.856717
0.509041	0.860742
0.502265	0.864713
0.495458	0.868631
0.488621	0.872495
0.481753	0.876306
0.474856	0.880063
0.467929	0.883765
0.460974	0.887413
0.453990	0.891006
0.446978	0.894544
0.439939	0.898027
0.432872	0.901455
0.425779	0.904827
0.418659	0.908143
0.411514	0.911403
0.404343	0.914607
0.397148	0.917754
0.389927	0.920845
0.382683	0.923879
0.375415	0.926856
0.368124	0.929776
0.360811	0.932638
0.353475	0.935443
0.346117	0.938191
0.338738	0.940880
0.331338	0.943512
0.323917	0.946085
0.316477	0.948600
0.309017	0.951056
0.301538	0.953454
0.294040	0.955792
0.286524	0.958072
0.278991	0.960293
0.271440	0.962455
0.263873	0.964557
0.256289	0.966599
0.248690	0.968583
0.241075	0.970506
0.233445	0.972369
0.225801	0.974173
0.218143	0.975916
0.210472	0.977599
0.202787	0.979222
0.195090	0.980785
0.187381	0.982287
0.179661	0.983728
0.171929	0.985109
0.164187	0.986429
0.156434	0.987688
0.148672	0.988886
0.140901	0.990023
0.133121	0.991099
0.125333	0.992114
0.117537	0.993068
0.109734	0.993960
0.101924	0.994792
0.094108	0.995561
0.086286	0.996270
0.078459	0.996917
0.070627	0.997502
0.062790	0.998026
0.054950	0.998488
0.047106	0.998889
0.039260	0.999228
0.031411	0.999506
0.023560	0.999722
0.015707	0.999876
0.007854	0.999969
-0.000000	0.999999
-0.007854	0.999969
-0.015707	0.999876
-0.023560	0.999722
-0.031411	0.999506
-0.039260	0.999228
-0.047106	0.998889
-0.054950	0.998488
-0.062790	0.998026
-0.070627	0.997502
-0.078459	0.996917
-0.086286	0.996270
-0.094108	0.995561
-0.101924	0.994792
-0.109734	0.993960
-0.117537	0.993068
-0.125333	0.992114
-0.133121	0.991099
-0.140901	0.990023
-0.148672	0.988886
-0.156434	0.987688
-0.164187	0.986429
-0.171929	0.985109
-0.179661	0.983728
-0.187381	0.982287
-0.195090	0.980785
-0.202787	0.979222
-0.210472	0.977599
-0.218143	0.975916
-0.225801	0.974173
-0.233445	0.972369
-0.241075	0.970506
